pos,ndcg,P$@$k
0.0,,1.0
1000.0,0.9993070939930758,0.978021978021978
2000.0,0.9984418432088272,0.9330334832583708
3000.0,0.9969753076294384,0.850383205598134
4000.0,0.9991312923688395,0.9610097475631092
5000.0,0.9982451721705253,0.9174165166966607
6000.0,0.9980044524702915,0.9141809698383603
7000.0,0.9995362253690995,0.9882873875160691
8000.0,0.9985763113541399,0.9346331708536433
9000.0,0.998353522927302,0.9362293078546828
10000.0,0.9995647713887681,0.9899010098990101
11000.0,0.9989008400875471,0.9532769748204709
12000.0,0.9984776481498594,0.9400883259728356
13000.0,0.9993623417162777,0.9831551419121606
14000.0,0.9992858365533919,0.9704306835226055
15000.0,0.9988647542296648,0.9574695020331978
16000.0,0.9995694603034039,0.9893756640209986
17000.0,0.9992489058886086,0.971707546614905
18000.0,0.999484301412535,0.9870562746514082
19000.0,0.9994303530543962,0.9813167728014315
20000.0,0.9997192552660763,0.9934503274836258
21000.0,0.9997078482297088,0.9942859863816009
