pos,White,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.8910891089108911,0.0,0.0297029702970297,0.039603960396039604,0.0297029702970297,0.0,0.009900990099009901,0.0
200.0,0.9054726368159204,0.0,0.029850746268656716,0.029850746268656716,0.01990049751243781,0.004975124378109453,0.009950248756218905,0.0
300.0,0.9036544850498339,0.0,0.026578073089700997,0.029900332225913623,0.019933554817275746,0.0033222591362126247,0.016611295681063124,0.0
400.0,0.8728179551122195,0.0024937655860349127,0.034912718204488775,0.03740648379052369,0.02493765586034913,0.0024937655860349127,0.012468827930174564,0.012468827930174564
500.0,0.8483033932135728,0.003992015968063872,0.0499001996007984,0.03592814371257485,0.02594810379241517,0.005988023952095809,0.017964071856287425,0.011976047904191617
600.0,0.8086522462562395,0.0033277870216306157,0.048252911813643926,0.08319467554076539,0.026622296173044926,0.004991680532445923,0.014975041597337771,0.009983361064891847
700.0,0.7489300998573466,0.0028530670470756064,0.0456490727532097,0.14978601997146934,0.024251069900142655,0.0042796005706134095,0.015691868758915834,0.008559201141226819
800.0,0.7540574282147315,0.0024968789013732834,0.049937578027465665,0.13857677902621723,0.026217228464419477,0.004993757802746567,0.0149812734082397,0.008739076154806492
900.0,0.7669256381798002,0.0022197558268590455,0.051054384017758046,0.12652608213096558,0.025527192008879023,0.005549389567147614,0.014428412874583796,0.00776914539400666
1000.0,0.7762237762237763,0.001998001998001998,0.05094905094905095,0.11688311688311688,0.025974025974025976,0.004995004995004995,0.013986013986013986,0.008991008991008992
1100.0,0.7874659400544959,0.0027247956403269754,0.05267938237965486,0.10626702997275204,0.023614895549500452,0.005449591280653951,0.013623978201634877,0.008174386920980926
1200.0,0.7926727726894255,0.004995836802664446,0.051623646960865945,0.0974188176519567,0.02414654454621149,0.009159034138218152,0.012489592006661115,0.00749375520399667
1300.0,0.7963105303612605,0.004611837048424289,0.04919292851652575,0.09607993850883935,0.024596464258262875,0.009223674096848577,0.013066871637202153,0.006917755572636433
1400.0,0.793718772305496,0.004996431120628123,0.04925053533190578,0.09564596716630978,0.024982155603140613,0.009279086366880799,0.013561741613133477,0.008565310492505354
1500.0,0.7974683544303798,0.004663557628247834,0.04730179880079947,0.09526982011992005,0.023317788141239172,0.010659560293137908,0.012658227848101266,0.008660892738174551
1600.0,0.801998750780762,0.004372267332916927,0.04559650218613367,0.09556527170518427,0.021861336664584636,0.009993753903810118,0.012492192379762648,0.008119925046845722
1700.0,0.8101116990005879,0.00411522633744856,0.04467960023515579,0.09171075837742504,0.0205761316872428,0.00940623162845385,0.011757789535567314,0.007642563198118754
1800.0,0.8123264852859522,0.003886729594669628,0.0421987784564131,0.09272626318711827,0.01943364797334814,0.009994447529150472,0.011660188784008884,0.007773459189339256
1900.0,0.8185165702261967,0.003682272488164124,0.039978958442924775,0.09100473435034193,0.01893740136770121,0.009468700683850605,0.011046817464492372,0.007364544976328248
2000.0,0.8225887056471765,0.0034982508745627187,0.0384807596201899,0.08945527236381809,0.01899050474762619,0.008995502248875561,0.010994502748625687,0.0069965017491254375
2100.0,0.8257972394098049,0.0033317467872441696,0.03712517848643503,0.08710138029509758,0.01903855306996668,0.009043312708234174,0.010947168015230843,0.007615421227986673
2200.0,0.8278055429350295,0.0031803725579282144,0.03634711494775102,0.08450704225352113,0.019536574284416176,0.009086778736937756,0.011812812358019082,0.007723761926397092
2300.0,0.8309430682312038,0.003042155584528466,0.035636679704476315,0.08213820078226858,0.01912212081703607,0.009561060408518035,0.011734028683181226,0.007822685788787484
2400.0,0.8354852144939608,0.003748438150770512,0.034152436484798,0.07996668054977094,0.018742190753852563,0.009162848812994586,0.011245314452311536,0.007496876301541024
2500.0,0.8380647740903638,0.003598560575769692,0.03318672530987605,0.07876849260295882,0.018392642942822873,0.009196321471411436,0.011195521791283487,0.0075969612155137945
2600.0,0.8381391772395232,0.0034602076124567475,0.03421760861207228,0.0784313725490196,0.01768550557477893,0.008842752787389465,0.011918492887351018,0.007304882737408689
2700.0,0.8378378378378378,0.004072565716401333,0.03369122547204739,0.07700851536467974,0.019252128841169936,0.008885597926693817,0.012217697149203998,0.007034431691965938
2800.0,0.8357729382363441,0.006069260978222063,0.034630489111031774,0.07533023920028561,0.019278828989646554,0.01035344519814352,0.011781506604784006,0.006783291681542306
2900.0,0.839021027231989,0.005860048259220959,0.033436745949672525,0.07480179248534988,0.018958979662185453,0.009996552912788694,0.011375387797311272,0.006549465701482247
3000.0,0.8410529823392202,0.005998000666444518,0.03332222592469177,0.07330889703432189,0.018327224258580473,0.009663445518160613,0.011996001332889037,0.006331222925691436
3100.0,0.8435988390841664,0.005804579168010319,0.03289261528539181,0.07158980973879393,0.017736214124475975,0.009674298613350531,0.012576588197355692,0.006127055788455337
3200.0,0.8466104342393003,0.005623242736644799,0.031865042174320526,0.07060293658231803,0.017494532958450486,0.009684473601999375,0.01218369259606373,0.005935645110902843
3300.0,0.8439866707058468,0.00545289306270827,0.034232050893668584,0.06937291729778855,0.01847924871251136,0.010299909118448955,0.012420478642835504,0.005755831566192063
3400.0,0.8391649514848574,0.0052925610114672155,0.03704792708027051,0.06939135548368126,0.018817994707438987,0.011761246692149369,0.012643340194060571,0.005880623346074684
3500.0,0.840902599257355,0.005141388174807198,0.03684661525278492,0.06826620965438446,0.01828049128820337,0.011996572407883462,0.012853470437017995,0.0057126535275635534
3600.0,0.8419883365731741,0.004998611496806442,0.036101083032490974,0.06831435712302138,0.018050541516245487,0.0116634268258817,0.013051930019439044,0.00583171341294085
3700.0,0.8386922453390976,0.004863550391786004,0.0356660362064307,0.07106187516887327,0.01864360983517968,0.011618481491488787,0.013239664955417455,0.006214536611726561
3800.0,0.8403051828466193,0.004735595895816891,0.03525388055774796,0.0702446724546172,0.018942383583267563,0.011312812417784793,0.013154433043935806,0.006051039200210471
3900.0,0.8395283260702384,0.004614201486798257,0.034606511150986924,0.07023840041015124,0.020763906690592155,0.011022814662906947,0.013073570879261727,0.006152268649064343
4000.0,0.8380404898775307,0.004498875281179705,0.03399150212446888,0.06998250437390652,0.02274431392151962,0.010997250687328168,0.013496625843539115,0.006248437890527368
4100.0,0.8376005852231163,0.0043891733723482075,0.03389417215313338,0.06949524506217995,0.024628139478176055,0.010729090465740063,0.013167520117044623,0.0060960741282614
4200.0,0.8398000476077124,0.0042846941204475126,0.03332539871459177,0.06903118305165437,0.02427993334920257,0.010473696738871698,0.012854082361342537,0.005950964056177101
4300.0,0.8386421762380841,0.004417577307602883,0.03417809811671704,0.06975122064636131,0.024180423157405255,0.010462683096954197,0.012555219716345037,0.005812601720530109
4400.0,0.8368552601681436,0.004317200636219041,0.03612815269256987,0.06930243126562145,0.024085435128379913,0.010452169961372415,0.013178822994773916,0.005680527152919791
4500.0,0.833592534992224,0.004665629860031105,0.037547211730726504,0.06865141079760054,0.024439013552543878,0.011330815374361253,0.013996889580093312,0.005776494112419463
4600.0,0.8354705498804608,0.004781569224081721,0.03716583351445338,0.06802868941534448,0.024125190176048684,0.01108454683764399,0.013692675505324929,0.005650945446642034
4700.0,0.8368432248457774,0.004679855349925548,0.036800680706232713,0.06764518187619656,0.024037438842799404,0.011061476281642203,0.013401403956604978,0.005530738140821102
4800.0,0.8394084565715476,0.0045823786711101855,0.03603415955009373,0.06706936054988544,0.02353676317433868,0.010831076858987711,0.013122266194542804,0.0054155384294938555
4900.0,0.8392164864313405,0.004488879820444807,0.03652315853907366,0.06631299734748011,0.023464599061416038,0.011222199551112018,0.013262599469496022,0.005509079779636809
5000.0,0.8372325534893021,0.004399120175964807,0.03779244151169766,0.0655868826234753,0.02399520095980804,0.011597680463907219,0.013797240551889621,0.005598880223955209
5100.0,0.8376788864928445,0.004312879827484807,0.037051558517937656,0.06547735738090571,0.02509311899627524,0.011370319545187219,0.013526759458929621,0.005489119780435208
5200.0,0.8379157854258796,0.004229955777735051,0.03653143626225726,0.06517977312055374,0.02557200538358008,0.011151701595846953,0.013651220919054028,0.005768121515093251
5300.0,0.8368232408979438,0.004338803999245426,0.03640822486323335,0.06508205998868138,0.025466893039049237,0.01282776834559517,0.013393699302018487,0.005659309564233163
5400.0,0.8352157007961488,0.00425847065358267,0.03665987780040733,0.06517311608961303,0.02555082392149602,0.014441770042584706,0.013145713756711721,0.005554526939455656
