pos,White,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.9504950495049505,0.0,0.04950495049504951,0.0,0.0,0.0,0.0,0.0
200.0,0.9651741293532339,0.0,0.03482587064676617,0.0,0.0,0.0,0.0,0.0
300.0,0.9169435215946844,0.0,0.03322259136212625,0.016611295681063124,0.009966777408637873,0.006644518272425249,0.009966777408637873,0.006644518272425249
400.0,0.8678304239401496,0.0,0.09476309226932668,0.012468827930174564,0.007481296758104738,0.004987531172069825,0.007481296758104738,0.004987531172069825
500.0,0.8942115768463074,0.0,0.07584830339321358,0.00998003992015968,0.005988023952095809,0.003992015968063872,0.005988023952095809,0.003992015968063872
600.0,0.9118136439267887,0.0,0.0632279534109817,0.008319467554076539,0.004991680532445923,0.0033277870216306157,0.004991680532445923,0.0033277870216306157
700.0,0.9243937232524965,0.0,0.05420827389443652,0.007132667617689016,0.0042796005706134095,0.0028530670470756064,0.0042796005706134095,0.0028530670470756064
800.0,0.9338327091136079,0.0,0.04744069912609238,0.006242197253433208,0.003745318352059925,0.0024968789013732834,0.003745318352059925,0.0024968789013732834
900.0,0.9411764705882353,0.0,0.042175360710321866,0.005549389567147614,0.003329633740288568,0.0022197558268590455,0.003329633740288568,0.0022197558268590455
1000.0,0.9470529470529471,0.0,0.03796203796203796,0.004995004995004995,0.002997002997002997,0.001998001998001998,0.002997002997002997,0.001998001998001998
1100.0,0.8728428701180745,0.0018165304268846503,0.05631244323342416,0.008174386920980926,0.019981834695731154,0.010899182561307902,0.02452316076294278,0.005449591280653951
1200.0,0.8567860116569526,0.0016652789342214821,0.07826810990840966,0.00749375520399667,0.018318068276436304,0.009991673605328892,0.022481265611990008,0.004995836802664446
1300.0,0.8677940046118371,0.0015372790161414297,0.0722521137586472,0.006917755572636433,0.016910069177555727,0.009223674096848577,0.0207532667179093,0.004611837048424289
1400.0,0.8772305496074233,0.0014275517487508922,0.06709493219129194,0.006423982869379015,0.015703069236259814,0.008565310492505354,0.019271948608137045,0.004282655246252677
1500.0,0.8854097268487675,0.0013324450366422385,0.0626249167221852,0.005996002664890073,0.014656895403064623,0.007994670219853431,0.01798800799467022,0.003997335109926716
1600.0,0.8925671455340413,0.0012492192379762648,0.05871330418488445,0.005621486570893191,0.013741411617738912,0.007495315427857589,0.016864459712679577,0.0037476577139287947
1700.0,0.8988830099941211,0.0011757789535567313,0.05526161081716637,0.005291005291005291,0.012933568489124045,0.007054673721340388,0.015873015873015872,0.003527336860670194
1800.0,0.9044975013881177,0.001110494169905608,0.05219322598556358,0.004997223764575236,0.012215435868961688,0.006662965019433648,0.014991671293725709,0.003331482509716824
1900.0,0.9095213045765387,0.0010520778537611783,0.04944765912677538,0.004734350341925302,0.011572856391372961,0.00631246712256707,0.014203051025775907,0.003156233561283535
2000.0,0.9140429785107447,0.0009995002498750624,0.04697651174412794,0.004497751124437781,0.010994502748625687,0.005997001499250375,0.013493253373313344,0.0029985007496251873
2100.0,0.9181342217991433,0.0009519276534983341,0.0447405997144217,0.004283674440742504,0.010471204188481676,0.005711565920990005,0.01285102332222751,0.0028557829604950024
2200.0,0.9218537028623353,0.0009086778736937755,0.04270786006360745,0.00408905043162199,0.009995456610631531,0.005452067242162653,0.01226715129486597,0.0027260336210813267
2300.0,0.9252498913515863,0.000869187309865276,0.04085180356366797,0.003911342894393742,0.009561060408518035,0.005215123859191656,0.011734028683181226,0.002607561929595828
2400.0,0.8979591836734694,0.0008329862557267805,0.03915035401915869,0.013327780091628489,0.019575177009579343,0.008746355685131196,0.01749271137026239,0.0029154518950437317
2500.0,0.8988404638144742,0.0007996801279488205,0.03758496601359456,0.012794882047181128,0.01879248300679728,0.008396641343462616,0.019992003198720514,0.0027988804478208716
2600.0,0.9027297193387159,0.0007689350249903883,0.03613994617454825,0.012302960399846213,0.018069973087274125,0.008073817762399077,0.019223375624759707,0.002691272587466359
2700.0,0.9063309885227694,0.0007404664938911515,0.03480192521288412,0.011847463902258423,0.01740096260644206,0.00777489818585709,0.018511662347278787,0.00259163272861903
2800.0,0.9096751160299893,0.0007140307033202428,0.03355944305605141,0.011424491253123885,0.016779721528025704,0.007497322384862549,0.01785076758300607,0.0024991074616208496
2900.0,0.9127886935539469,0.0006894174422612892,0.03240261978628059,0.011030679076180628,0.016201309893140295,0.007238883143743537,0.01723543605653223,0.002412961047914512
3000.0,0.9156947684105298,0.0006664445184938354,0.031322892369210265,0.010663112295901367,0.015661446184605132,0.006997667444185272,0.016661112962345886,0.0023325558147284237
