pos,ndcg,P$@$k
0.0,,1.0
100.0,1.0,0.9801980198019802
200.0,1.0,0.9751243781094527
300.0,0.9997859855902367,0.973421926910299
400.0,0.9975645989994496,0.8229426433915212
500.0,0.9958927421098919,0.7584830339321357
600.0,0.9946132793644061,0.7171381031613977
700.0,0.9959648072560561,0.8059914407988588
800.0,0.9973677861297199,0.8801498127340824
900.0,0.9984114741745246,0.9334073251942286
1000.0,0.9993070939930758,0.978021978021978
1100.0,0.9990169063701173,0.9436875567665758
1200.0,0.9982284934351127,0.8984179850124896
1300.0,0.9974844321037201,0.8685626441199078
1400.0,0.9969221424999511,0.841541755888651
1500.0,0.9963540876219982,0.8194536975349767
1600.0,0.996104321752614,0.806371018113679
1700.0,0.9967902749945458,0.8442092886537331
1800.0,0.9973448409485168,0.8767351471404775
1900.0,0.9979301024402368,0.9084692267227775
2000.0,0.9984418432088272,0.9330334832583708
2100.0,0.9987759976012782,0.9585911470728224
2200.0,0.9992128898790651,0.97955474784189
2300.0,0.9995605665791849,0.9956540634506736
2400.0,0.999279646620377,0.9716784673052895
2500.0,0.9988139626411644,0.9456217512994802
2600.0,0.9984005689220561,0.9246443675509419
2700.0,0.9979998197092266,0.9029988893002592
2800.0,0.9976671383121988,0.8843270260621207
2900.0,0.9973286084307112,0.8669424336435712
3000.0,0.9969753076294384,0.850383205598134
3100.0,0.9969923918917012,0.8465011286681715
3200.0,0.9972613070164255,0.8622305529522024
3300.0,0.9975190923771332,0.8773099060890639
3400.0,0.997788941204983,0.8915024992649221
3500.0,0.9980237517251905,0.905169951442445
3600.0,0.9982632459963546,0.9169675090252708
3700.0,0.9984683715097215,0.9297487165630911
3800.0,0.9986893059275195,0.9402788739805314
3900.0,0.9989053920889858,0.9510381953345296
4000.0,0.9991312923688395,0.9610097475631092
4100.0,0.9992913775394774,0.9687881004633017
4200.0,0.9994311054185017,0.9754820280885503
4300.0,0.9995943054539059,0.9916298535224366
4400.0,0.9995469318565806,0.9856850715746421
4500.0,0.9992902858613645,0.9684514552321706
4600.0,0.9990601210642152,0.9567485329276244
4700.0,0.998832099058859,0.9461816634758562
4800.0,0.9986122618080236,0.9364715684232452
4900.0,0.9984359361370453,0.9265456029381759
5000.0,0.9982451721705253,0.9174165166966607
5100.0,0.9980454842219344,0.9092334836306607
5200.0,0.9978495869913897,0.900788309940396
5300.0,0.9976748833040988,0.8941709111488398
5400.0,0.9975166969715765,0.8874282540270321
5500.0,0.9973491850973627,0.879476458825668
5600.0,0.9973061292090456,0.8771647920014283
5700.0,0.9974906515901427,0.8866865462199615
5800.0,0.9976493492704154,0.8972590932597828
5900.0,0.9978252606896633,0.9057786815793933
6000.0,0.9980044524702915,0.9141809698383603
6100.0,0.9981965465164456,0.9221439108342895
6200.0,0.9983448551106653,0.9313014029995162
6300.0,0.9984907354596806,0.9390572924932551
6400.0,0.998649841188444,0.9462583971254491
6500.0,0.998786305602509,0.9533917858790956
6600.0,0.9989192417114493,0.9604605362823815
6700.0,0.9990891280957568,0.9664229219519475
6800.0,0.9992193392297536,0.972651080723423
6900.0,0.9993855672967255,0.979278365454282
7000.0,0.9995362253690995,0.9882873875160691
7100.0,0.9997356541460058,0.9983100971694128
7200.0,0.9995901532612415,0.9851409526454659
7300.0,0.9994514705993415,0.9735652650321873
7400.0,0.999309132629724,0.9633833265774895
7500.0,0.9992070925537111,0.9590721237168378
7600.0,0.9990780047640003,0.9544796737271412
7700.0,0.9989425333460091,0.9501363459291001
7800.0,0.9988139013987187,0.9450070503781567
7900.0,0.998685468866074,0.939501328945703
8000.0,0.9985763113541399,0.9346331708536433
8100.0,0.9984555971099024,0.9300086409085299
8200.0,0.9983373935979623,0.9269601268138032
8300.0,0.9982296246901942,0.9225394530779424
8400.0,0.9981149153193857,0.9196524223306749
8500.0,0.9979995050527495,0.9153040818727208
8600.0,0.9979256885478605,0.9131496337635159
8700.0,0.9979992609683139,0.916331456154465
8800.0,0.9981086989896064,0.9227360527212817
8900.0,0.9982345744668446,0.9298955173576002
9000.0,0.998353522927302,0.9362293078546828
