pos,ndcg,P$@$k
0.0,,1.0
100.0,1.0,0.9603960396039604
200.0,1.0,0.9701492537313433
300.0,1.0,0.9767441860465116
400.0,0.9970522932250656,0.8179551122194514
500.0,0.9941459884380823,0.7624750499001997
600.0,0.9920934887497569,0.7237936772046589
700.0,0.9934914868765683,0.8174037089871612
800.0,0.9962726731419173,0.8863920099875156
900.0,0.9978790363033112,0.9389567147613762
1000.0,0.999285842186891,0.9820179820179821
1100.0,0.9995622329216078,0.9418710263396912
1200.0,0.9986075904815512,0.8925895087427144
1300.0,0.9973284654772371,0.8562644119907763
1400.0,0.9962087279645475,0.8358315488936474
1500.0,0.9952195744340859,0.8141239173884077
1600.0,0.9945273885993745,0.806371018113679
1700.0,0.9947828662333336,0.8442092886537331
1800.0,0.9956869874185725,0.8778456413103831
1900.0,0.9968250876305839,0.9068911099421357
2000.0,0.9978551535067239,0.9305347326336831
2100.0,0.9982254506761112,0.9533555449785817
2200.0,0.9984528228736982,0.975920036347115
2300.0,0.9993031429001867,0.9952194697957409
2400.0,0.9995728394894408,0.9704289879216993
2500.0,0.9989127605449717,0.9456217512994802
2600.0,0.9982320578152314,0.9242599000384467
2700.0,0.9975949425776619,0.9063309885227694
2800.0,0.9969972468913357,0.8864691181720814
2900.0,0.9964353253441398,0.8714236470182696
3000.0,0.9959059749217227,0.85404865044985
3100.0,0.9957170047646491,0.852950661077072
3200.0,0.9958229865926285,0.8672289909403311
3300.0,0.995923469792993,0.881551045137837
3400.0,0.9963864536842407,0.8912084680976183
3500.0,0.997011413065348,0.9048843187660668
3600.0,0.9976064821008535,0.9180783115801167
3700.0,0.9981686570098232,0.9302891110510673
3800.0,0.9986952384761005,0.9431728492501973
3900.0,0.9987221462907769,0.9533452960779287
4000.0,0.998752685706101,0.9622594351412147
4100.0,0.9991052612376742,0.9675688856376493
4200.0,0.9993678792791676,0.9766722208997858
4300.0,0.999554892577285,0.9918623575912578
4400.0,0.9996244782925069,0.985912292660759
4500.0,0.9994806502858818,0.9686736280826483
4600.0,0.9990679463308688,0.9574005650945446
4700.0,0.9986702789708714,0.948521591150819
4800.0,0.9982868192964917,0.9379295980004165
4900.0,0.997916799112348,0.9279738828810447
5000.0,0.9975595054258597,0.9186162767446511
5100.0,0.9972142755296838,0.9106057635757695
5200.0,0.9968804926041225,0.901749663526245
5300.0,0.9965575817761558,0.8936049801924165
5400.0,0.9962450065804429,0.886132197741159
5500.0,0.9959422657750211,0.878931103435739
5600.0,0.9957627154746634,0.8769862524549188
5700.0,0.9958214222809083,0.8847570601648833
5800.0,0.9961818263152089,0.8943285640406826
5900.0,0.9965688053961876,0.9023894255210981
6000.0,0.9969448044533372,0.9120146642226296
6100.0,0.9973102966478359,0.9201770201606294
6200.0,0.9976657279403921,0.9274310595065312
6300.0,0.998011519036885,0.935407078241549
6400.0,0.998341057631849,0.9423527573816591
6500.0,0.9986335017098676,0.9501615136132903
6600.0,0.998691723006651,0.9580366611119527
6700.0,0.9988822102090125,0.9652290702880167
6800.0,0.9991903422941896,0.9727981179238347
6900.0,0.9994907934413234,0.9789885523837125
7000.0,0.9996374470312984,0.988430224253678
7100.0,0.9996585010392934,0.9983100971694128
7200.0,0.9996622301185379,0.9845854742396889
7300.0,0.9996658729980415,0.9731543624161074
7400.0,0.999628483210776,0.9624375084448048
7500.0,0.9993604792655936,0.956939074790028
7600.0,0.99910044765079,0.9535587422707539
7700.0,0.9988461401595147,0.9488378132710038
7800.0,0.998597364876779,0.9439815408280989
7900.0,0.9983539384978181,0.9393747626882674
8000.0,0.9981156858459064,0.9345081864766904
8100.0,0.9978824394224459,0.9306258486606592
8200.0,0.9976540389868196,0.9267162541153517
8300.0,0.9973577106869348,0.9221780508372486
8400.0,0.9970892976751465,0.918104987501488
8500.0,0.996875685905184,0.9142453828961299
