pos,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6
0.0,0.0,0.0,0.0,1.0,0.0,0.0
1000.0,0.0,0.21578421578421578,0.0,0.7842157842157842,0.0,0.0
2000.0,0.19440279860069964,0.2413793103448276,0.0,0.5642178910544727,0.0,0.0
3000.0,0.1769410196601133,0.2339220259913362,0.0,0.5891369543485505,0.0,0.0
4000.0,0.21944513871532118,0.22369407648087977,0.0,0.5568607848037991,0.0,0.0
5000.0,0.33873225354929015,0.17896420715856828,0.0,0.4823035392921416,0.0,0.0
6000.0,0.2822862856190635,0.2221296450591568,0.0,0.49558406932177973,0.0,0.0
7000.0,0.3076703328095986,0.2193972289672904,0.0,0.472932438223111,0.0,0.0
8000.0,0.36845394325709285,0.21772278465191852,0.0,0.4138232720909886,0.0,0.0
9000.0,0.32751916453727364,0.21542050883235195,0.015109432285301634,0.4419508943450728,0.0,0.0
10000.0,0.36406359364063595,0.2156784321567843,0.013598640135986401,0.4066593340665933,0.0,0.0
11000.0,0.3853286064903191,0.1993455140441778,0.01236251249886374,0.40296336696663937,0.0,0.0
12000.0,0.3532205649529206,0.22073160569952505,0.024664611282393133,0.40138321806516125,0.0,0.0
13000.0,0.3914314283516653,0.2037535574186601,0.03430505345742635,0.3705099607722483,0.0,0.0
14000.0,0.39940004285408187,0.19798585815298908,0.03185486750946361,0.37075923148346546,0.0,0.0
15000.0,0.3727751483234451,0.20605292980467968,0.04899673355109659,0.3721751883207786,0.0,0.0
16000.0,0.37060183738516345,0.20629960627460783,0.048121992375476534,0.3749765639647522,0.0,0.0
17000.0,0.4076230809952356,0.19416504911475796,0.04529145344391507,0.3529204164460914,0.0,0.0
18000.0,0.3876451308260652,0.1969335036942392,0.059663352035998,0.35575801344369756,0.0,0.0
19000.0,0.3687700647334351,0.1978843218777959,0.0736277038050629,0.35971790958370614,0.0,0.0
20000.0,0.40032998350082494,0.1879906004699765,0.06994650267486625,0.34173291335433226,0.0,0.0
21000.0,0.3996952526070187,0.18851483262701776,0.06661587543450312,0.3345554973572687,0.010618541974191705,0.0
22000.0,0.3815281123585292,0.1901731739466388,0.07836007454206627,0.3398027362392618,0.010135902913503931,0.0
23000.0,0.3879396547976175,0.19346984913699405,0.07495326290161297,0.3339420025216295,0.009695230642145993,0.0
24000.0,0.40698304237323446,0.18540894129411276,0.07828840464980626,0.32002833215282694,0.009291279530019583,0.0
