pos,ndcg,P$@$k
0.0,,1.0
100.0,1.0,1.0
200.0,1.0,1.0
300.0,1.0,1.0
400.0,1.0,1.0
500.0,0.9980945723355731,0.9560878243512974
600.0,0.9926101753724472,0.8419301164725458
700.0,0.9934571095510666,0.8644793152639088
800.0,0.9942901864363396,0.8813982521847691
900.0,0.9945979346639465,0.8712541620421753
1000.0,0.9902924232865856,0.7842157842157842
1100.0,0.9879272800890837,0.740236148955495
1200.0,0.9893034829507701,0.761865112406328
1300.0,0.9907063976439235,0.7801691006917756
1400.0,0.9919328715163808,0.7958600999286224
1500.0,0.9897275979936927,0.7521652231845436
1600.0,0.9877990518221023,0.7051842598376015
1700.0,0.9865908056595971,0.6637272192827748
1800.0,0.9855659791582019,0.6268739589117157
1900.0,0.9849050677789153,0.5938979484481852
2000.0,0.9845301533548032,0.5642178910544727
2100.0,0.9841864892907448,0.5373631603998096
2200.0,0.984894186781381,0.5393003180372558
2300.0,0.9865969078372758,0.565406345067362
2400.0,0.9882906236451867,0.5905872553102873
2500.0,0.9898661098026924,0.6181527389044382
2600.0,0.9894211033790519,0.6078431372549019
2700.0,0.9887611295285985,0.6001480932987783
2800.0,0.9895136138952121,0.6254908961085327
2900.0,0.9908472118005687,0.6608066184074457
3000.0,0.9921033934520777,0.6937687437520826
3100.0,0.9932237067760533,0.7258948726217349
3200.0,0.9940292430577169,0.7560137457044673
3300.0,0.9947920627936223,0.7843077855195395
3400.0,0.9955155636270276,0.810937959423699
3500.0,0.9956352699105318,0.8234790059982862
3600.0,0.9948831209385511,0.8181060816439878
3700.0,0.9944209144030792,0.8122129154282627
3800.0,0.9943868060091849,0.8103130755064457
3900.0,0.9945035432103175,0.8120994616764932
4000.0,0.9946151842156722,0.8112971757060735
4100.0,0.9947220641917612,0.8122409168495489
4200.0,0.9948244891389827,0.8095691502023328
4300.0,0.9949227390243902,0.8081841432225064
4400.0,0.995017070516694,0.8075437400590775
4500.0,0.9951077193814577,0.807153965785381
4600.0,0.9951949025849722,0.80547707020213
4700.0,0.9952788201475107,0.8055732822803658
4800.0,0.9953596567802669,0.8054571964174131
4900.0,0.9957903816082859,0.8224852071005917
5000.0,0.9962768815447948,0.8424315136972605
5100.0,0.9967465233456358,0.8615957655361693
5200.0,0.996768315102257,0.8707940780619112
5300.0,0.9962264485845097,0.8683267308055084
5400.0,0.9959116834365607,0.8711349750046288
5500.0,0.9961866615339842,0.885838938374841
5600.0,0.996617337476456,0.8889484020710587
5700.0,0.9970347485121088,0.893702859147518
5800.0,0.9969408778594975,0.8881227374590588
5900.0,0.9964479076918769,0.8744280630401627
6000.0,0.9962012164055153,0.8673554407598734
6100.0,0.9964255145016102,0.8721521062120964
6200.0,0.9966434341515912,0.8763102725366876
6300.0,0.9968552503103002,0.8797016346611649
6400.0,0.9965486554829321,0.8739259490704577
6500.0,0.9959405104065215,0.8614059375480695
6600.0,0.995727735099068,0.859415240115134
6700.0,0.9957805275890528,0.8637516788539024
6800.0,0.995831945186163,0.8673724452286429
6900.0,0.9958820422106008,0.8710331835965802
7000.0,0.995930870121076,0.8750178545922012
7100.0,0.9959784777023358,0.8787494719053655
7200.0,0.996024911238054,0.882099708373837
7300.0,0.9960702146703982,0.885769072729763
7400.0,0.996253822024175,0.8886636940953925
7500.0,0.9964373862472523,0.8917477669644047
7600.0,0.9966167015521679,0.8940928825154585
7700.0,0.9967919173667574,0.8962472406181016
7800.0,0.9969288660050928,0.8979617997692604
7900.0,0.9964181377152882,0.8879888621693457
8000.0,0.9959186700835493,0.8786401699787526
8100.0,0.995953624880231,0.8793976052339217
8200.0,0.9961254975315394,0.8819656139495183
8300.0,0.9962937108548555,0.8853150222864715
8400.0,0.9961740946039148,0.8834662540173789
8500.0,0.9955779449182245,0.8741324550052935
8600.0,0.9940920736023443,0.8651319613998373
8700.0,0.9925467310828701,0.8589817262383634
8800.0,0.9926171075741569,0.8620611294171117
8900.0,0.9926860819261492,0.8649589933715313
9000.0,0.9927536966206423,0.8670147761359849
9100.0,0.9927487410211977,0.8652895286232282
9200.0,0.9921088063251067,0.8596891642212803
9300.0,0.9915953714407392,0.8516288571121384
9400.0,0.9917289044722135,0.8540580789277736
9500.0,0.9919147799583442,0.857172929165351
9600.0,0.9920972506042595,0.8594938027288824
9700.0,0.9922764113543919,0.86217915678796
9800.0,0.9924523536097355,0.8652178349148046
9900.0,0.992625165393005,0.8671851328148672
10000.0,0.992794931504591,0.8701129887011299
10100.0,0.9929617336699006,0.8721908721908722
10200.0,0.9931256506786418,0.8744240760709734
10300.0,0.9932867585165589,0.8767109989321425
10400.0,0.9934451304900974,0.8787616575329296
10500.0,0.9936008373444349,0.8807732596895533
10600.0,0.9937529177789954,0.8826525799452882
10700.0,0.9938013965948443,0.8844967760022427
10800.0,0.9938490811102539,0.8867697435422646
10900.0,0.9938959911449095,0.8890927437849738
11000.0,0.9937332796996391,0.8853740569039178
11100.0,0.9931883667483447,0.8803711377353391
11200.0,0.9927142176265757,0.8742969377734131
11300.0,0.9927284079881854,0.8700115034067781
11400.0,0.992780889545813,0.8650995526708184
11500.0,0.9928325707778,0.8605338666202939
11600.0,0.9928380399967516,0.8559606930437031
11700.0,0.9923248974630265,0.8505255961028972
11800.0,0.9918193926669832,0.8459452588763664
11900.0,0.9907759293462732,0.8414418956390219
12000.0,0.9893715059205752,0.8374302141488209
12100.0,0.9879874972888355,0.8325758201801504
12200.0,0.9873758136829964,0.831899024670109
12300.0,0.9875503537694953,0.8357044142752622
12400.0,0.9877224146999878,0.8396903475526167
12500.0,0.9878920501567776,0.84361251099912
12600.0,0.9880593122636911,0.8473930640425363
12700.0,0.9882242516426878,0.8507991496732541
12800.0,0.9883869174680091,0.8544644949613311
12900.0,0.988547357517987,0.8582280443376482
13000.0,0.9887056182246301,0.8615491116067995
13100.0,0.9888617447210998,0.8651247996336158
13200.0,0.9890755411435196,0.8669797742595258
13300.0,0.9893096147233446,0.8682805804074881
13400.0,0.9895406367496081,0.8697858368778449
13500.0,0.9897686679176289,0.8714169320791052
13600.0,0.9898370152101674,0.8725828983163003
13700.0,0.9898980001315919,0.8686227282680097
13800.0,0.9899582116372209,0.8645025722773712
13900.0,0.9899120857804264,0.8609452557369973
14000.0,0.9894945531541426,0.8570102135561746
14100.0,0.9890979949739858,0.8532728175306716
14200.0,0.9890828368633869,0.8495880571790719
14300.0,0.989067864670444,0.8454653520732816
14400.0,0.989053074915895,0.8416082216512742
14500.0,0.9889830937793224,0.8373215640300669
14600.0,0.9885103461877779,0.8337785083213478
14700.0,0.9880432484582505,0.8297394735052037
14800.0,0.9869839529623494,0.8260928315654348
14900.0,0.9858561273847807,0.8222938057848467
15000.0,0.9847415266628281,0.8186787547496833
15100.0,0.9843035753025988,0.8155089066949208
15200.0,0.9842990897950133,0.8117886981119663
15300.0,0.9843097870100928,0.8085092477615842
15400.0,0.9843203633947989,0.8058567625478865
15500.0,0.9841269306475273,0.8022708212373395
15600.0,0.9837070204627354,0.7992436382283187
15700.0,0.9835296955027807,0.7988663142475002
15800.0,0.9837572111758671,0.8023542813745965
15900.0,0.9839822324548914,0.8054210427017169
16000.0,0.9842048010956075,0.8086369601899881
16100.0,0.9844249579149774,0.8116887149866467
16200.0,0.9846427428176276,0.814641071538794
16300.0,0.9848581948214119,0.8176185510091405
16400.0,0.9850713520821128,0.820803609536004
16500.0,0.9852822519173187,0.8237682564693048
16600.0,0.985490930829505,0.8265767122462502
16700.0,0.9856974245283551,0.8293515358361775
16800.0,0.9859017679523434,0.8325694899113149
16900.0,0.9861039952896173,0.8353351872670256
17000.0,0.9863041399981969,0.8377154285042057
17100.0,0.9861655005801317,0.8373194550026314
17200.0,0.9857627177337167,0.834253822452183
17300.0,0.9853148612951677,0.8311658285648228
17400.0,0.9844087049215432,0.8282857307051319
17500.0,0.9835115153016624,0.8251528484086623
17600.0,0.9826861675330928,0.822226009885802
17700.0,0.9827019448759957,0.8187108072990227
