pos,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6
0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,0.0,0.0,0.0,1.0,0.0,0.0
200.0,0.0,0.0,0.0,1.0,0.0,0.0
300.0,0.0,0.0,0.0,1.0,0.0,0.0
400.0,0.0,0.0,0.0,1.0,0.0,0.0
500.0,0.0,0.043912175648702596,0.0,0.9560878243512974,0.0,0.0
600.0,0.0,0.15806988352745424,0.0,0.8419301164725458,0.0,0.0
700.0,0.0,0.1355206847360913,0.0,0.8644793152639088,0.0,0.0
800.0,0.0,0.11860174781523096,0.0,0.8813982521847691,0.0,0.0
900.0,0.0,0.12874583795782463,0.0,0.8712541620421753,0.0,0.0
1000.0,0.0,0.21578421578421578,0.0,0.7842157842157842,0.0,0.0
1100.0,0.0,0.259763851044505,0.0,0.740236148955495,0.0,0.0
1200.0,0.0,0.23813488759367193,0.0,0.761865112406328,0.0,0.0
1300.0,0.0,0.21983089930822444,0.0,0.7801691006917756,0.0,0.0
1400.0,0.0,0.20413990007137758,0.0,0.7958600999286224,0.0,0.0
1500.0,0.0,0.24783477681545638,0.0,0.7521652231845436,0.0,0.0
1600.0,0.0,0.2948157401623985,0.0,0.7051842598376015,0.0,0.0
1700.0,0.052322163433274546,0.2839506172839506,0.0,0.6637272192827748,0.0,0.0
1800.0,0.10494169905607996,0.2681843420322043,0.0,0.6268739589117157,0.0,0.0
1900.0,0.15202524986849028,0.2540768016833246,0.0,0.5938979484481852,0.0,0.0
2000.0,0.19440279860069964,0.2413793103448276,0.0,0.5642178910544727,0.0,0.0
2100.0,0.2327463112803427,0.2298905283198477,0.0,0.5373631603998096,0.0,0.0
2200.0,0.2412539754656974,0.2194457064970468,0.0,0.5393003180372558,0.0,0.0
2300.0,0.23076923076923078,0.20990873533246415,0.0,0.559322033898305,0.0,0.0
2400.0,0.22115785089546022,0.20116618075801748,0.0,0.5776759683465222,0.0,0.0
2500.0,0.21231507397041183,0.19312275089964015,0.0,0.594562175129948,0.0,0.0
2600.0,0.2041522491349481,0.2179930795847751,0.0,0.5778546712802768,0.0,0.0
2700.0,0.1965938541281007,0.246945575712699,0.0,0.5564605701592003,0.0,0.0
2800.0,0.18957515173152445,0.2506247768654052,0.0,0.5598000714030703,0.0,0.0
2900.0,0.18304033092037228,0.2419855222337125,0.0,0.5749741468459152,0.0,0.0
3000.0,0.1769410196601133,0.2339220259913362,0.0,0.5891369543485505,0.0,0.0
3100.0,0.17123508545630442,0.22637858755240245,0.0,0.6023863269912931,0.0,0.0
3200.0,0.16588566073102157,0.21930646672914714,0.0,0.6148078725398313,0.0,0.0
3300.0,0.16086034534989396,0.21266282944562254,0.0,0.6264768252044834,0.0,0.0
3400.0,0.15613054983828287,0.20640987944722142,0.0,0.6374595707144958,0.0,0.0
3500.0,0.15167095115681234,0.21193944587260782,0.0,0.6363896029705798,0.0,0.0
