pos,ndcg,P$@$k
0.0,,1.0
1000.0,0.9999133042634055,0.988011988011988
2000.0,0.999401591506652,0.9280359820089955
3000.0,0.9995622423952241,0.8557147617460846
4000.0,0.9998928417719614,0.9625093726568358
5000.0,0.9999659198992998,0.9264147170565887
6000.0,0.9997621817472585,0.9161806365605732
7000.0,0.9998653565847058,0.9892872446793315
8000.0,0.9999717248921883,0.9323834520684915
9000.0,0.9993600107454915,0.9347850238862349
10000.0,0.9998631920850156,0.9897010298970103
11000.0,0.9999709986763762,0.9554585946732115
12000.0,0.9996147514265775,0.9397550204149654
13000.0,0.9998414481758915,0.9808476271056072
14000.0,0.9999716264995262,0.9767873723305478
15000.0,0.999787008845497,0.9586027598160123
16000.0,0.999851965587663,0.99000062496094
17000.0,0.9999736284159673,0.9743544497382507
18000.0,0.9998116414572285,0.9865007499583357
19000.0,0.9999575214001568,0.9808957423293511
20000.0,0.9999509384473897,0.9949002549872507
21000.0,0.9999593844879849,0.9946669206228275
