pos,Male,Female
0.0,0.0,1.0
100.0,0.6633663366336634,0.33663366336633666
200.0,0.6268656716417911,0.373134328358209
300.0,0.6212624584717608,0.3787375415282392
400.0,0.46633416458852867,0.5336658354114713
500.0,0.37325349301397204,0.626746506986028
600.0,0.3876871880199667,0.6123128119800333
700.0,0.47503566333808844,0.5249643366619116
800.0,0.5405742821473158,0.45942571785268416
900.0,0.5915649278579356,0.40843507214206437
1000.0,0.6323676323676324,0.3676323676323676
1100.0,0.6030881017257039,0.39691189827429607
1200.0,0.5528726061615321,0.44712739383846795
1300.0,0.5103766333589547,0.48962336664104533
1400.0,0.4739471805852962,0.5260528194147038
1500.0,0.4423717521652232,0.5576282478347768
1600.0,0.4634603372891943,0.5365396627108058
1700.0,0.4950029394473839,0.5049970605526161
1800.0,0.5230427540255413,0.47695724597445865
1900.0,0.5481325618095739,0.4518674381904261
2000.0,0.5707146426786607,0.4292853573213393
2100.0,0.5911470728224655,0.4088529271775345
2200.0,0.6097228532485234,0.3902771467514766
2300.0,0.626684050412864,0.37331594958713604
2400.0,0.6118284048313203,0.3881715951686797
2500.0,0.5873650539784087,0.41263494602159134
2600.0,0.5647827758554402,0.43521722414455977
2700.0,0.5438726397630507,0.4561273602369493
2800.0,0.5244555515887183,0.4755444484112817
2900.0,0.5063771113409169,0.49362288865908305
3000.0,0.4895034988337221,0.5104965011662779
3100.0,0.4737181554337311,0.5262818445662689
3200.0,0.48703530146829116,0.5129646985317089
3300.0,0.5025749772796122,0.49742502272038774
3400.0,0.5172008232872685,0.48279917671273154
3500.0,0.5309911453870323,0.4690088546129677
3600.0,0.5440155512357678,0.45598444876423216
3700.0,0.5563361253715212,0.4436638746284788
3800.0,0.5680084188371481,0.43199158116285186
3900.0,0.5790822865931813,0.42091771340681877
4000.0,0.5896025993501625,0.41039740064983754
4100.0,0.5996098512557912,0.40039014874420875
4200.0,0.609140680790288,0.39085931920971195
4300.0,0.6182283189955824,0.38177168100441755
4400.0,0.6123608270847535,0.3876391729152465
4500.0,0.5987558320373251,0.401244167962675
4600.0,0.5857422299500109,0.41425777004998915
4700.0,0.5732822803658796,0.4267177196341204
4800.0,0.5613413872109977,0.4386586127890023
4900.0,0.5498877780044888,0.4501122219955111
5000.0,0.5388922215556888,0.4611077784443111
5100.0,0.5283277788668889,0.47167222113311114
5200.0,0.5181695827725438,0.48183041722745623
5300.0,0.5083946425202792,0.4916053574797208
5400.0,0.4989816700610998,0.5010183299389002
5500.0,0.4899109252863116,0.5100890747136885
5600.0,0.49830387430815926,0.5016961256918407
5700.0,0.5071040168391511,0.492895983160849
5800.0,0.5156007584899155,0.48439924151008446
5900.0,0.5238095238095238,0.47619047619047616
6000.0,0.5317447092151308,0.4682552907848692
6100.0,0.5394197672512703,0.4605802327487297
6200.0,0.5468472826963393,0.4531527173036607
6300.0,0.5540390414219966,0.4459609585780035
6400.0,0.5610060927980003,0.4389939072019997
6500.0,0.5677588063374865,0.43224119366251346
6600.0,0.5743069231934556,0.42569307680654445
6700.0,0.5806596030443217,0.41934039695567826
6800.0,0.5868254668431113,0.4131745331568887
6900.0,0.5928126358498769,0.4071873641501232
7000.0,0.5986287673189544,0.4013712326810456
7100.0,0.6025911843402337,0.3974088156597662
7200.0,0.5942230245799195,0.40577697542008057
7300.0,0.5860840980687577,0.4139159019312423
7400.0,0.5781651128225915,0.42183488717740847
7500.0,0.5704572723636848,0.4295427276363152
7600.0,0.5629522431259045,0.4370477568740955
7700.0,0.5556421243994286,0.44435787560057133
7800.0,0.5485194205871042,0.45148057941289577
7900.0,0.5415770155676497,0.45842298443235036
8000.0,0.5348081489813773,0.46519185101862265
8100.0,0.5282063942723121,0.4717936057276879
8200.0,0.5217656383367882,0.4782343616632118
8300.0,0.515480062643055,0.48451993735694493
8400.0,0.5108915605285085,0.48910843947149146
8500.0,0.5166451005764028,0.4833548994235972
8600.0,0.5222648529240786,0.4777351470759214
8700.0,0.5277554304102977,0.47224456958970235
8800.0,0.5331212362231564,0.46687876377684356
8900.0,0.5383664756768902,0.4616335243231098
9000.0,0.543495167203644,0.45650483279635595
9100.0,0.5485111526205911,0.45148884737940886
9200.0,0.5534181067275297,0.4465818932724704
9300.0,0.5582195462853456,0.44178045371465435
9400.0,0.5629188384214445,0.4370811615785555
9500.0,0.567519208504368,0.43248079149563207
9600.0,0.5720237475262994,0.42797625247370064
9700.0,0.5764354190289661,0.4235645809710339
9800.0,0.5807570656055504,0.41924293439444954
9900.0,0.584991415008585,0.415008584991415
10000.0,0.5891410858914109,0.41085891410858916
10100.0,0.5932085932085932,0.4067914067914068
10200.0,0.588667777668856,0.411332222331144
10300.0,0.5829531113484128,0.41704688865158723
10400.0,0.5773483318911643,0.4226516681088357
10500.0,0.5718502999714313,0.4281497000285687
10600.0,0.5664559947174795,0.4335440052825205
10700.0,0.5611625081768059,0.4388374918231941
10800.0,0.5559670400888806,0.44403295991111935
10900.0,0.5508668929456013,0.4491331070543987
11000.0,0.5458594673211526,0.45414053267884735
11100.0,0.5409422574542834,0.45905774254571663
11200.0,0.5361128470672262,0.4638871529327739
11300.0,0.5313689054066012,0.4686310945933988
11400.0,0.5267081834926761,0.47329181650732394
11500.0,0.5221285105642988,0.47787148943570124
11600.0,0.5223687613136798,0.4776312386863201
11700.0,0.5264507307067772,0.4735492692932228
11800.0,0.5304635200406745,0.46953647995932546
11900.0,0.5344088732039325,0.46559112679606757
12000.0,0.5382884759603367,0.46171152403966337
12100.0,0.5421039583505496,0.45789604164945047
12200.0,0.5458568969756578,0.45414310302434224
12300.0,0.5495488171693358,0.45045118283066415
12400.0,0.5531811950649141,0.44681880493508586
12500.0,0.5567554595632349,0.44324454043676503
12600.0,0.560272994206809,0.439727005793191
12700.0,0.5637351389654358,0.4362648610345642
12800.0,0.5671431919381298,0.43285680806187016
12900.0,0.5704984109758934,0.4295015890241067
13000.0,0.5738020152295977,0.42619798477040227
13100.0,0.5770551866269751,0.422944813373025
13200.0,0.5802590712824786,0.4197409287175214
13300.0,0.5834147808435456,0.4165852191564544
13400.0,0.5857771808074025,0.41422281919259757
13500.0,0.5814384119694838,0.41856158803051624
13600.0,0.5771634438644218,0.42283655613557825
13700.0,0.5729508794978468,0.4270491205021531
13800.0,0.568799362365046,0.431200637634954
