pos,ndcg,P$@$k
0.0,,1.0
100.0,1.0,1.0
200.0,1.0,1.0
300.0,1.0,1.0
400.0,1.0,1.0
500.0,1.0,1.0
600.0,1.0,1.0
700.0,1.0,1.0
800.0,1.0,1.0
900.0,1.0,1.0
1000.0,1.0,1.0
1100.0,1.0,1.0
1200.0,0.9983050721901058,0.9400499583680266
1300.0,0.9978759453467586,0.9269792467332821
1400.0,0.997998836787995,0.9321912919343326
1500.0,0.9981072701394251,0.9367088607594937
1600.0,0.9987430131790821,0.938788257339163
1700.0,0.9970831054890287,0.8835978835978836
1800.0,0.9955853251576637,0.8345363686840644
1900.0,0.9944979315537915,0.7906365071015256
2000.0,0.9937361013251282,0.7511244377811095
2100.0,0.9930377721714156,0.7153736316039981
2200.0,0.99335211848049,0.7155838255338483
2300.0,0.9943269150143246,0.7340286831812256
2400.0,0.9953465146454316,0.7521865889212828
2500.0,0.9959723550333316,0.7620951619352259
2600.0,0.9957132188752977,0.7400999615532488
2700.0,0.9958743493803193,0.7412069603850425
2800.0,0.9967106769216669,0.7740092823991431
2900.0,0.9974968703624242,0.8042054463977939
3000.0,0.9982374247460574,0.8323892035988004
3100.0,0.9983981974552277,0.8419864559819413
3200.0,0.9981219256637682,0.8372383630115589
3300.0,0.9978603042076075,0.8327779460769463
3400.0,0.9976121678096359,0.828579829461923
3500.0,0.9973764732784676,0.8234790059982862
3600.0,0.9971522837896465,0.8181060816439878
3700.0,0.996938755549037,0.8122129154282627
3800.0,0.9968506133774157,0.8087345435411734
3900.0,0.9969161109497794,0.8067162266085619
4000.0,0.9969787492069592,0.8035491127218195
4100.0,0.9970387162003441,0.8015118263838088
4200.0,0.9970961836171353,0.7962389907164961
4300.0,0.9975934084718684,0.8153917693559637
4400.0,0.9981084807575833,0.8336741649625086
4500.0,0.9986034450248811,0.8526994001333037
4600.0,0.9988450330127912,0.8711149750054336
4700.0,0.9988652036786503,0.877898319506488
4800.0,0.9990037717685022,0.8879400124973964
4900.0,0.9992330747895969,0.9065496837380127
5000.0,0.9994542804971737,0.9248150369926015
5100.0,0.9996678210119131,0.9423642423054303
5200.0,0.9995404989371562,0.9423187848490675
5300.0,0.999350242429037,0.9385021694019996
5400.0,0.9991662284218021,0.9348268839103869
5500.0,0.999010979686514,0.9316487911288857
5600.0,0.999025440947809,0.9284056418496697
5700.0,0.9990394567993088,0.9228205577968778
5800.0,0.9990530480202457,0.9189794862954663
5900.0,0.9990662340997484,0.9167937637688527
6000.0,0.9990790333362878,0.9133477753707715
6100.0,0.9990914629280154,0.9105064743484674
6200.0,0.9991035390549459,0.9066279632317368
6300.0,0.9991152769538394,0.9041421996508491
6400.0,0.9991266909865342,0.9054835182002812
6500.0,0.9991377947023821,0.9137055837563451
6600.0,0.9991646565743565,0.9138009392516285
6700.0,0.9993334023499171,0.9274735114162065
6800.0,0.9994977534215247,0.9394206734303779
6900.0,0.9996578834181301,0.9513114041443269
7000.0,0.9997546996466042,0.9641479788601628
7100.0,0.9997575695860887,0.9763413603717787
7200.0,0.9997603687502982,0.9880572142757951
7300.0,0.9997630997882093,0.9998630324613067
7400.0,0.999765732438652,0.9881097149033914
7500.0,0.9997683023694549,0.9772030395947207
7600.0,0.9997708128146708,0.9784238915932114
7700.0,0.9997732658663144,0.9794831840020777
7800.0,0.9997756635181484,0.9808998846301756
7900.0,0.9997780076714319,0.982533856473864
8000.0,0.99978030014027,0.9798775153105862
8100.0,0.9997825426565912,0.977533637822491
8200.0,0.9997847368747892,0.9754907938056334
8300.0,0.9997868843760488,0.9736176364293458
8400.0,0.9997889866723849,0.971908106177836
8500.0,0.9997910452104156,0.9692977296788613
8600.0,0.9997930613748889,0.9679107080572027
8700.0,0.9997950364919826,0.965061487185381
8800.0,0.9997969718323946,0.9651176002726963
8900.0,0.9997988686142368,0.9743849005729693
9000.0,0.9998007280057509,0.9833351849794467
9100.0,0.9998025511278548,0.9916492693110647
9200.0,0.9998043390565342,1.0
9300.0,0.9998060704763034,0.9904311364369422
9400.0,0.9998077693175412,0.981491330709499
9500.0,0.9998094367302894,0.9783180717819177
9600.0,0.9998110735996129,0.9710446828455369
9700.0,0.9998126807772184,0.9643335738583652
9800.0,0.9998142590830278,0.9594939291908989
9900.0,0.9998158093066559,0.9627310372689627
10000.0,0.9998173322088125,0.9661033896610339
10100.0,0.9998188285226226,0.9694089694089694
10200.0,0.9998202989548769,0.9728457994314282
10300.0,0.9998217441872115,0.9758275895544122
10400.0,0.999823164877229,0.9789443322757427
10500.0,0.9998245616595554,0.981335110941815
10600.0,0.9998259351468434,0.9842467691727196
10700.0,0.9998272859307235,0.9868236613400617
10800.0,0.9998286145827053,0.9898157578002037
10900.0,0.9998299216550319,0.992936427850656
11000.0,0.9998312076814929,0.9960912644305063
11100.0,0.9998324731781942,0.9990991802540312
11200.0,0.9998337082352801,0.995089724131774
11300.0,0.9998349182914645,0.9875232280329175
11400.0,0.9998361097424131,0.9835102184018946
11500.0,0.9998372830241459,0.9781758107990609
11600.0,0.9998384385589874,0.9725885699508663
11700.0,0.9998395767561052,0.9661567387402786
11800.0,0.9997866572652839,0.960596559613592
11900.0,0.9996956750889301,0.9551298210234435
12000.0,0.9996564744914013,0.954837096908591
12100.0,0.9996588199818734,0.9572762581604826
12200.0,0.9996611316418584,0.959675436439636
12300.0,0.9996634102152095,0.9624420778798471
12400.0,0.9996656564238537,0.9654060156438997
12500.0,0.9996678709685982,0.9683225341972642
12600.0,0.999670054529906,0.9711134036981192
12700.0,0.9996722077686324,0.9735453901267617
12800.0,0.9996743313267341,0.9762518553238029
12900.0,0.999676425827944,0.9790713898147431
13000.0,0.9996784918784195,0.9814629643873548
13100.0,0.9996805300673619,0.9841233493626441
13200.0,0.9997429457519041,0.9850768881145368
13300.0,0.9998278785553808,0.9854898127960304
13400.0,0.9998545988992608,0.9850011193194538
13500.0,0.999855483379804,0.9793348640841419
13600.0,0.9998563564886348,0.9744871700610249
13700.0,0.9998572184488203,0.9697832275016423
13800.0,0.9997815528681447,0.9649300775306138
13900.0,0.9997028385710406,0.9606503129271275
14000.0,0.9996251091438336,0.9560031426326691
14100.0,0.9995483457852516,0.9515637188851854
14200.0,0.9994725301756815,0.9471868178297304
14300.0,0.9993976444617155,0.942381651632753
14400.0,0.999383283001989,0.9432678286230123
14500.0,0.9993867937604322,0.94517619474519
14600.0,0.9993902622910714,0.9477433052530648
14700.0,0.9993936893688934,0.949731310795184
14800.0,0.9993970757497956,0.9520302682251199
14900.0,0.9994004221711766,0.9540970404670828
15000.0,0.9994037293525004,0.9562695820278648
15100.0,0.9994069979958464,0.958810674789749
15200.0,0.9994683568394058,0.9607262680086837
15300.0,0.9995443823148307,0.9630089536631593
15400.0,0.9996195490446375,0.9658463736121031
15500.0,0.9996938718392858,0.9676795045480937
15600.0,0.9997673651661908,0.9700019229536568
15700.0,0.9998400431596819,0.9724858289280938
15800.0,0.9998252535582937,0.9709512056198975
15900.0,0.9997555203277091,0.9666687629708823
16000.0,0.9996865471603211,0.962627335791513
16100.0,0.9996183214071102,0.9585118936712006
16200.0,0.9995508307017854,0.9543855317572989
16300.0,0.9994840629528643,0.9503711428746703
16400.0,0.99937202104518,0.9466495945369184
16500.0,0.9992386361454823,0.9427913459790316
16600.0,0.9991066558822266,0.9388591048732005
16700.0,0.9989760576706044,0.9349739536554698
16800.0,0.9988468194135616,0.931611213618237
16900.0,0.9987189194885944,0.9278740902905154
17000.0,0.9986520831968717,0.9265337333098053
17100.0,0.9986585810082953,0.9286591427401907
17200.0,0.9987220790117686,0.930876111853962
17300.0,0.9987934264152916,0.9330096526212358
17400.0,0.998864064045348,0.9352910752255618
17500.0,0.9989340026898296,0.9372607279584024
17600.0,0.9990032529162598,0.9393784444065678
17700.0,0.9990718250774412,0.9408507993898649
17800.0,0.9991397293169264,0.9432054378967474
17900.0,0.999206975574325,0.9454220434612591
18000.0,0.9992735735904453,0.9473918115660241
