pos,ndcg,P$@$k
0.0,,0.0
100.0,0.9906900380322269,0.6831683168316832
200.0,0.9944012330563835,0.8656716417910447
300.0,0.9962586386646813,0.9302325581395349
400.0,0.9891824873013728,0.7506234413965087
500.0,0.9879745551657604,0.6946107784431138
600.0,0.9879034870102927,0.6738768718801996
700.0,0.9898644387045311,0.7774607703281027
800.0,0.9917218962065821,0.8589263420724095
900.0,0.993373123904817,0.9178690344062154
1000.0,0.994585934381527,0.9370629370629371
1100.0,0.9962082628953738,0.9391462306993642
1200.0,0.9927601316736085,0.8701082431307244
1300.0,0.9879364994286625,0.8186010760953113
1400.0,0.9878574271813605,0.7915774446823698
1500.0,0.9878172224864752,0.770819453697535
1600.0,0.9880413597874736,0.7695190505933791
1700.0,0.988960360700445,0.8065843621399177
1800.0,0.9899217945534163,0.8384230982787341
1900.0,0.9907382765562339,0.8721725407680169
2000.0,0.9915383670135939,0.8985507246376812
2100.0,0.9923155815446236,0.914802475011899
2200.0,0.9928978101125673,0.9218537028623353
2300.0,0.9934476244310668,0.9287266405910474
2400.0,0.9946148168451688,0.9358600583090378
2500.0,0.9953500096247989,0.9332267093162735
2600.0,0.9927737575417158,0.8996539792387543
2700.0,0.9908173943953317,0.8715290633098852
2800.0,0.9906839838793455,0.8486254908961085
2900.0,0.990516550248071,0.8362633574629438
3000.0,0.9903557348599265,0.8230589803398867
3100.0,0.9905553613130628,0.8236052886165753
3200.0,0.9910188486569695,0.8406747891283973
3300.0,0.9914239025821798,0.8548924568312632
3400.0,0.9918614548394844,0.868274037047927
3500.0,0.9922367916723794,0.8817480719794345
3600.0,0.9925571749918309,0.896973063038045
3700.0,0.9929039065718226,0.9094839232639828
3800.0,0.9931996980998385,0.9171270718232044
3900.0,0.9935363853352643,0.9197641630351192
4000.0,0.9938201133997066,0.9232691827043239
4100.0,0.9941175945002687,0.9285540112167764
4200.0,0.9944165070583295,0.9312068555105927
4300.0,0.9947055552955757,0.9348988607300628
4400.0,0.9952800151601959,0.9429675073846853
4500.0,0.995926908552611,0.9446789602310598
4600.0,0.9964086265041829,0.9443599217561399
4700.0,0.994164858625412,0.9255477557966391
4800.0,0.9930385962387431,0.9083524265777962
4900.0,0.9926783918173905,0.8953274841869007
5000.0,0.9917683643690857,0.880623875224955
5100.0,0.9917060337382371,0.8717898451284062
5200.0,0.991591117178394,0.8665641222841761
5300.0,0.9915114469556059,0.8602150537634409
5400.0,0.9914488572530255,0.8531753379003888
5500.0,0.9913864599519804,0.8467551354299219
5600.0,0.9914120270854713,0.8460989109087663
5700.0,0.9916600340592353,0.8558147693387125
5800.0,0.99192209141416,0.8670918807102224
5900.0,0.9921967363217438,0.8783257075072022
6000.0,0.9924437589491466,0.8883519413431095
6100.0,0.992690386869987,0.896246516964432
6200.0,0.9929141678229407,0.9058216416706982
6300.0,0.9931334877383055,0.9157276622758292
6400.0,0.9933375590187606,0.9242305889704734
6500.0,0.9935562486622186,0.9266266728195662
