pos,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6
0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,0.0,0.0,0.0,1.0,0.0,0.0
200.0,0.0,0.0,0.0,1.0,0.0,0.0
300.0,0.0,0.0,0.0,1.0,0.0,0.0
400.0,0.0,0.0,0.0,1.0,0.0,0.0
500.0,0.0,0.0,0.0,1.0,0.0,0.0
600.0,0.0,0.0,0.0,1.0,0.0,0.0
700.0,0.0,0.0,0.0,1.0,0.0,0.0
800.0,0.0,0.0,0.0,1.0,0.0,0.0
900.0,0.0,0.0,0.0,1.0,0.0,0.0
1000.0,0.0,0.0,0.0,1.0,0.0,0.0
1100.0,0.0,0.0,0.0,1.0,0.0,0.0
1200.0,0.0,0.0,0.0,1.0,0.0,0.0
1300.0,0.0,0.0,0.0,1.0,0.0,0.0
1400.0,0.0,0.0,0.0,1.0,0.0,0.0
1500.0,0.0,0.0,0.0,1.0,0.0,0.0
1600.0,0.0,0.0,0.0,1.0,0.0,0.0
1700.0,0.0,0.0,0.0,1.0,0.0,0.0
1800.0,0.0,0.0,0.0,1.0,0.0,0.0
1900.0,0.0,0.0,0.0,1.0,0.0,0.0
2000.0,0.0,0.0,0.0,1.0,0.0,0.0
2100.0,0.0,0.0,0.0,1.0,0.0,0.0
2200.0,0.0,0.0,0.0,1.0,0.0,0.0
2300.0,0.0,0.006953498478922208,0.0,0.9930465015210778,0.0,0.0
2400.0,0.0,0.017076218242399,0.0,0.982923781757601,0.0,0.0
2500.0,0.0,0.022790883646541384,0.0,0.9772091163534586,0.0,0.0
2600.0,0.0,0.029219530949634757,0.0,0.9707804690503652,0.0,0.0
2700.0,0.006664198445020363,0.03776379118844872,0.0,0.9555720103665309,0.0,0.0
2800.0,0.023563013209568013,0.04141378079257408,0.0,0.9350232059978579,0.0,0.0
2900.0,0.03998621165115478,0.046190968631506374,0.0,0.9138228197173388,0.0,0.0
3000.0,0.055314895034988334,0.049983338887037654,0.0,0.894701766077974,0.0,0.0
3100.0,0.06933247339567881,0.05417607223476298,0.0,0.8764914543695582,0.0,0.0
3200.0,0.08184942205560762,0.05810684161199625,0.0,0.8600437363323962,0.0,0.0
3300.0,0.09148742805210543,0.06513177824901545,0.0,0.8433807936988791,0.0,0.0
3400.0,0.10349897089091444,0.0688032931490738,0.0,0.8276977359600117,0.0,0.0
3500.0,0.11653813196229648,0.07226506712367894,0.0,0.8111968009140246,0.0,0.0
3600.0,0.12663149125242987,0.0735906692585393,0.0,0.7997778394890308,0.0,0.0
3700.0,0.1364496082139962,0.0761956228046474,0.0,0.7873547689813564,0.0,0.0
3800.0,0.14811891607471717,0.07655880031570639,0.0,0.7753222836095764,0.0,0.0
3900.0,0.16124070751089464,0.07792873622148166,0.0,0.7608305562676236,0.0,0.0
4000.0,0.17320669832541866,0.07823044238940265,0.0,0.7485628592851787,0.0,0.0
4100.0,0.1860521823945379,0.07851743477200683,0.0,0.7354303828334553,0.0,0.0
