pos,Male,Female
0.0,0.0,1.0
100.0,0.6336633663366337,0.36633663366336633
200.0,0.5771144278606966,0.4228855721393035
300.0,0.584717607973422,0.4152823920265781
400.0,0.5785536159600998,0.42144638403990026
500.0,0.5668662674650699,0.43313373253493015
600.0,0.5557404326123128,0.4442595673876872
700.0,0.5378031383737518,0.46219686162624823
800.0,0.5368289637952559,0.4631710362047441
900.0,0.5504994450610433,0.44950055493895674
1000.0,0.5534465534465535,0.44655344655344653
1100.0,0.5485921889191644,0.4514078110808356
1200.0,0.5453788509575354,0.4546211490424646
1300.0,0.5488086087624904,0.4511913912375096
1400.0,0.5496074232690935,0.4503925767309065
1500.0,0.5489673550966022,0.45103264490339773
1600.0,0.5521549031855091,0.4478450968144909
1700.0,0.5526161081716637,0.44738389182833627
1800.0,0.5585785674625208,0.4414214325374792
1900.0,0.5581273014203051,0.4418726985796949
2000.0,0.5542228885557221,0.44577711144427784
2100.0,0.5578296049500238,0.4421703950499762
2200.0,0.5574738755111313,0.4425261244888687
2300.0,0.5562798783137766,0.4437201216862234
2400.0,0.5568513119533528,0.44314868804664725
2500.0,0.5585765693722511,0.4414234306277489
2600.0,0.5647827758554402,0.43521722414455977
2700.0,0.5642354683450573,0.4357645316549426
2800.0,0.5651553016779721,0.4348446983220278
2900.0,0.5670458462599104,0.4329541537400896
3000.0,0.5691436187937354,0.43085638120626457
3100.0,0.5685262818445662,0.4314737181554337
3200.0,0.5682599187753827,0.4317400812246173
3300.0,0.5658891245077249,0.43411087549227506
3400.0,0.5639517788885622,0.4360482211114378
3500.0,0.5649814338760354,0.43501856612396456
3600.0,0.5645653985004165,0.43543460149958346
3700.0,0.5649824371791408,0.43501756282085924
3800.0,0.5637990002630887,0.43620099973691134
3900.0,0.5649833376057422,0.4350166623942579
4000.0,0.5651087228192951,0.4348912771807048
4100.0,0.5669348939283102,0.43306510607168985
4200.0,0.5679600095215425,0.43203999047845754
4300.0,0.5689374564054871,0.4310625435945129
4400.0,0.5678254942058623,0.4321745057941377
4500.0,0.5667629415685403,0.43323705843145965
4600.0,0.5670506411649642,0.4329493588350359
4700.0,0.5675388215273346,0.4324611784726654
4800.0,0.5692564049156426,0.43074359508435744
4900.0,0.5690675372372985,0.4309324627627015
5000.0,0.5710857828434314,0.4289142171565687
5100.0,0.5712605371495785,0.42873946285042147
5200.0,0.5714285714285714,0.42857142857142855
5300.0,0.5719675532918317,0.42803244670816826
5400.0,0.5706350675800778,0.42936493241992224
5500.0,0.5709870932557717,0.4290129067442283
5600.0,0.5706123906445277,0.4293876093554722
5700.0,0.5716540957726715,0.42834590422732854
5800.0,0.5717979658679538,0.4282020341320462
5900.0,0.5699034062023386,0.4300965937976614
6000.0,0.5685719046825529,0.4314280953174471
6100.0,0.5667923291263727,0.43320767087362727
6200.0,0.5647476213513949,0.43525237864860505
6300.0,0.56340263450246,0.4365973654975401
6400.0,0.5628807998750195,0.43711920012498046
6500.0,0.5628364866943547,0.4371635133056453
6600.0,0.5649144069080443,0.43508559309195577
6700.0,0.5649902999552305,0.43500970004476947
6800.0,0.565063961182179,0.4349360388178209
6900.0,0.5654253006810607,0.4345746993189393
7000.0,0.5653478074560777,0.4346521925439223
7100.0,0.5652724968314322,0.4347275031685678
7200.0,0.5664491042910706,0.4335508957089293
7300.0,0.5652650321873716,0.4347349678126284
7400.0,0.564653425212809,0.4353465747871909
7500.0,0.5640581255832555,0.4359418744167444
7600.0,0.5629522431259045,0.4370477568740955
7700.0,0.5629139072847682,0.4370860927152318
7800.0,0.5624919882066401,0.43750801179335985
7900.0,0.5622073155296798,0.4377926844703202
8000.0,0.5618047744031996,0.4381952255968004
8100.0,0.5625231452907048,0.43747685470929515
8200.0,0.563467869771979,0.43653213022802095
8300.0,0.5640284303096013,0.43597156969039874
8400.0,0.5630282109272705,0.43697178907272943
8500.0,0.5633454887660275,0.4366545112339725
8600.0,0.5617951400999883,0.4382048599000116
8700.0,0.5620043673141019,0.4379956326858982
8800.0,0.5620952164526758,0.43790478354732415
8900.0,0.5609482080665094,0.43905179193349064
9000.0,0.5603821797578047,0.4396178202421953
9100.0,0.5592792000879024,0.44072079991209756
9200.0,0.5585262471470492,0.44147375285295076
9300.0,0.5568218471132136,0.44317815288678636
9400.0,0.5570683969790448,0.44293160302095524
9500.0,0.5569940006315125,0.4430059993684875
9600.0,0.5569211540464535,0.4430788459535465
9700.0,0.5572621379239253,0.44273786207607463
9800.0,0.5572900724415876,0.44270992755841243
9900.0,0.5578224421775578,0.44217755782244217
10000.0,0.5584441555844416,0.44155584441555845
10100.0,0.5591525591525591,0.4408474408474409
10200.0,0.559356925791589,0.4406430742084109
10300.0,0.5586836229492282,0.44131637705077176
10400.0,0.5580232669935583,0.4419767330064417
10500.0,0.5579468622035997,0.4420531377964003
10600.0,0.5575889067069144,0.44241109329308553
10700.0,0.5573310905522848,0.44266890944771514
10800.0,0.5568928802888622,0.44310711971113786
10900.0,0.5555453628107513,0.4444546371892487
11000.0,0.555404054176893,0.44459594582310696
11100.0,0.5557157012881723,0.4442842987118278
