pos,Male,Female
0.0,1.0,0.0
10.0,0.7272727272727273,0.2727272727272727
20.0,0.8095238095238095,0.19047619047619047
30.0,0.7741935483870968,0.22580645161290322
40.0,0.7317073170731707,0.2682926829268293
50.0,0.7254901960784313,0.27450980392156865
60.0,0.7540983606557377,0.2459016393442623
70.0,0.7323943661971831,0.2676056338028169
80.0,0.7407407407407407,0.25925925925925924
90.0,0.7472527472527473,0.25274725274725274
100.0,0.7326732673267327,0.26732673267326734
110.0,0.7297297297297297,0.2702702702702703
120.0,0.6942148760330579,0.30578512396694213
130.0,0.6946564885496184,0.3053435114503817
140.0,0.6737588652482269,0.3262411347517731
150.0,0.6688741721854304,0.33112582781456956
160.0,0.6583850931677019,0.3416149068322981
170.0,0.6491228070175439,0.3508771929824561
180.0,0.6519337016574586,0.34806629834254144
190.0,0.643979057591623,0.35602094240837695
200.0,0.6368159203980099,0.36318407960199006
210.0,0.6303317535545023,0.3696682464454976
220.0,0.6289592760180995,0.37104072398190047
230.0,0.6233766233766234,0.37662337662337664
240.0,0.6182572614107884,0.3817427385892116
250.0,0.6254980079681275,0.3745019920318725
260.0,0.6360153256704981,0.36398467432950193
270.0,0.6420664206642066,0.35793357933579334
280.0,0.6370106761565836,0.36298932384341637
290.0,0.6391752577319587,0.36082474226804123
300.0,0.6212624584717608,0.3787375415282392
310.0,0.6012861736334405,0.3987138263665595
320.0,0.5825545171339563,0.4174454828660436
330.0,0.5649546827794562,0.4350453172205438
340.0,0.5483870967741935,0.45161290322580644
350.0,0.5327635327635327,0.4672364672364672
360.0,0.518005540166205,0.481994459833795
370.0,0.5040431266846361,0.49595687331536387
380.0,0.49081364829396323,0.5091863517060368
390.0,0.4782608695652174,0.5217391304347826
400.0,0.46633416458852867,0.5336658354114713
410.0,0.45498783454987834,0.5450121654501217
420.0,0.44418052256532065,0.5558194774346793
430.0,0.43387470997679817,0.5661252900232019
440.0,0.42403628117913833,0.5759637188208617
450.0,0.4146341463414634,0.5853658536585366
460.0,0.40563991323210413,0.5943600867678959
470.0,0.3970276008492569,0.6029723991507431
480.0,0.3887733887733888,0.6112266112266113
490.0,0.38085539714867617,0.6191446028513238
500.0,0.37325349301397204,0.626746506986028
510.0,0.3659491193737769,0.6340508806262231
520.0,0.35892514395393477,0.6410748560460653
530.0,0.352165725047081,0.647834274952919
540.0,0.3456561922365989,0.6543438077634011
550.0,0.3393829401088929,0.6606170598911071
560.0,0.34402852049910876,0.6559714795008913
570.0,0.3555166374781086,0.6444833625218914
580.0,0.36660929432013767,0.6333907056798623
590.0,0.377326565143824,0.622673434856176
600.0,0.3876871880199667,0.6123128119800333
610.0,0.397708674304419,0.602291325695581
620.0,0.4074074074074074,0.5925925925925926
630.0,0.41679873217115687,0.5832012678288431
640.0,0.42589703588143524,0.5741029641185648
650.0,0.434715821812596,0.565284178187404
660.0,0.443267776096823,0.556732223903177
670.0,0.45156482861400893,0.5484351713859911
680.0,0.45961820851688695,0.540381791483113
690.0,0.467438494934877,0.532561505065123
700.0,0.47503566333808844,0.5249643366619116
710.0,0.48241912798874825,0.5175808720112518
720.0,0.4895977808599168,0.5104022191400832
730.0,0.49658002735978113,0.5034199726402189
740.0,0.5033738191632928,0.4966261808367072
750.0,0.5099866844207723,0.49001331557922767
760.0,0.5164257555847569,0.4835742444152431
770.0,0.522697795071336,0.4773022049286641
780.0,0.528809218950064,0.471190781049936
790.0,0.5347661188369153,0.46523388116308473
800.0,0.5405742821473158,0.45942571785268416
810.0,0.5462392108508015,0.45376078914919854
820.0,0.5517661388550548,0.4482338611449452
830.0,0.5571600481347774,0.4428399518652226
840.0,0.5624256837098692,0.43757431629013077
850.0,0.5675675675675675,0.43243243243243246
860.0,0.5725900116144018,0.4274099883855981
870.0,0.5774971297359357,0.4225028702640643
880.0,0.5822928490351873,0.4177071509648127
890.0,0.5869809203142536,0.41301907968574636
900.0,0.5915649278579356,0.40843507214206437
910.0,0.5960482985729967,0.4039517014270033
920.0,0.6004343105320304,0.3995656894679696
930.0,0.6047261009667024,0.3952738990332975
940.0,0.6089266737513284,0.39107332624867164
950.0,0.6130389064143007,0.38696109358569925
960.0,0.6170655567117586,0.3829344432882414
970.0,0.6210092687950567,0.37899073120494337
980.0,0.6248725790010193,0.3751274209989806
990.0,0.6286579212916246,0.3713420787083754
1000.0,0.6323676323676324,0.3676323676323676
1010.0,0.636003956478734,0.3639960435212661
1020.0,0.6395690499510284,0.3604309500489716
1030.0,0.6430649854510184,0.3569350145489816
1040.0,0.6378482228626321,0.3621517771373679
1050.0,0.6317792578496669,0.368220742150333
1060.0,0.6258246936852027,0.37417530631479734
1070.0,0.6199813258636788,0.3800186741363212
1080.0,0.6142460684551342,0.38575393154486587
1090.0,0.608615948670944,0.3913840513290559
1100.0,0.6030881017257039,0.39691189827429607
1110.0,0.5976597659765976,0.40234023402340235
1120.0,0.592328278322926,0.40767172167707405
1130.0,0.5870910698496905,0.41290893015030944
1140.0,0.581945661700263,0.4180543382997371
1150.0,0.576889661164205,0.42311033883579496
1160.0,0.5719207579672696,0.4280792420327304
1170.0,0.5670367207514945,0.43296327924850553
1180.0,0.5622353937341237,0.4377646062658764
1190.0,0.5575146935348446,0.4424853064651553
1200.0,0.5528726061615321,0.44712739383846795
1210.0,0.5483071841453344,0.4516928158546656
1220.0,0.5438165438165438,0.4561834561834562
1230.0,0.5393988627132412,0.4606011372867587
1240.0,0.5350523771152297,0.4649476228847704
1250.0,0.530775379696243,0.469224620303757
1260.0,0.5265662172878668,0.4734337827121332
1270.0,0.5224232887490166,0.4775767112509835
1280.0,0.5183450429352069,0.4816549570647931
1290.0,0.5143299767621998,0.4856700232378002
1300.0,0.5103766333589547,0.48962336664104533
1310.0,0.5064836003051106,0.4935163996948894
1320.0,0.5026495079485238,0.49735049205147613
1330.0,0.4988730277986476,0.5011269722013524
1340.0,0.49515287099179717,0.5048471290082028
1350.0,0.4914877868245744,0.5085122131754256
1360.0,0.4878765613519471,0.5121234386480529
1370.0,0.48431801604668123,0.5156819839533188
1380.0,0.48081100651701664,0.5191889934829833
1390.0,0.47735442127965494,0.5226455787203451
1400.0,0.4739471805852962,0.5260528194147038
1410.0,0.47058823529411764,0.5294117647058824
1420.0,0.4672765657987333,0.5327234342012667
1430.0,0.4640111809923131,0.5359888190076869
1440.0,0.4607911172796669,0.5392088827203331
1450.0,0.45761543762922124,0.5423845623707788
1460.0,0.4544832306639288,0.5455167693360712
1470.0,0.451393609789259,0.548606390210741
1480.0,0.4483457123565159,0.5516542876434841
1490.0,0.44533869885982563,0.5546613011401744
1500.0,0.4423717521652232,0.5576282478347768
1510.0,0.43944407677035074,0.5605559232296492
1520.0,0.4365548980933596,0.5634451019066403
1530.0,0.4389288047028086,0.5610711952971914
1540.0,0.4425697598961713,0.5574302401038287
1550.0,0.44616376531270147,0.5538362346872985
1560.0,0.4497117232543241,0.5502882767456758
1570.0,0.4532145130490134,0.5467854869509866
1580.0,0.4566729917773561,0.5433270082226439
1590.0,0.4600879949717159,0.5399120050282841
1600.0,0.4634603372891943,0.5365396627108058
1610.0,0.46679081315952825,0.5332091868404718
1620.0,0.4700801974090068,0.5299198025909932
1630.0,0.4733292458614347,0.5266707541385653
1640.0,0.4765386959171237,0.5234613040828763
1650.0,0.47970926711084194,0.5202907328891581
1660.0,0.4828416616496087,0.5171583383503914
1670.0,0.4859365649311789,0.514063435068821
1680.0,0.48899464604402143,0.5110053539559786
1690.0,0.4920165582495565,0.5079834417504435
1700.0,0.4950029394473839,0.5049970605526161
1710.0,0.4979544126241964,0.5020455873758036
1720.0,0.5008715862870424,0.4991284137129576
1730.0,0.5037550548815714,0.49624494511842865
1740.0,0.5066053991958644,0.49339460080413555
1750.0,0.5094231867504283,0.4905768132495717
1760.0,0.5122089721749006,0.48779102782509937
1770.0,0.5149632975719932,0.4850367024280068
1780.0,0.5176866928691746,0.4823133071308254
1790.0,0.5203796761585706,0.4796203238414294
1800.0,0.5230427540255413,0.47695724597445865
1810.0,0.5256764218663722,0.47432357813362785
1820.0,0.528281164195497,0.471718835804503
1830.0,0.5308574549426542,0.4691425450573457
1840.0,0.5334057577403585,0.4665942422596415
1850.0,0.5359265262020529,0.46407347379794706
1860.0,0.538420204191295,0.461579795808705
1870.0,0.5408872260823089,0.45911277391769106
1880.0,0.5433280170122275,0.45667198298777245
1890.0,0.5457429931253305,0.45425700687466947
1900.0,0.5481325618095739,0.4518674381904261
1910.0,0.5504971219256933,0.44950287807430667
1920.0,0.5528370640291514,0.4471629359708485
1930.0,0.555152770585189,0.444847229414811
1940.0,0.5574446161772282,0.44255538382277176
1950.0,0.5597129677088672,0.44028703229113275
1960.0,0.561958184599694,0.43804181540030596
1970.0,0.5641806189751395,0.43581938102486045
1980.0,0.5663806158505805,0.4336193841494195
1990.0,0.5685585133098945,0.43144148669010546
2000.0,0.5707146426786607,0.4292853573213393
2010.0,0.572849328692193,0.42715067130780704
2020.0,0.5749628896585849,0.4250371103414151
2030.0,0.5770556376169375,0.42294436238306254
2040.0,0.5791278784909358,0.42087212150906417
2050.0,0.5811799122379327,0.4188200877620673
2060.0,0.5832120329936924,0.4167879670063076
2070.0,0.5852245292129407,0.4147754707870594
2080.0,0.5872176838058626,0.4127823161941374
2090.0,0.5891917742706839,0.41080822572931613
2100.0,0.5911470728224655,0.4088529271775345
2110.0,0.5930838465182378,0.4069161534817622
2120.0,0.595002357378595,0.404997642621405
2130.0,0.5969028625058658,0.40309713749413423
2140.0,0.5987856141989725,0.4012143858010276
2150.0,0.6006508600650861,0.399349139934914
2160.0,0.6024988431281814,0.3975011568718186
2170.0,0.6043298019345924,0.39567019806540765
2180.0,0.6061439706556625,0.39385602934433744
2190.0,0.6079415791875856,0.39205842081241443
2200.0,0.6097228532485234,0.3902771467514766
2210.0,0.6114880144730891,0.3885119855269109
2220.0,0.6132372805042774,0.38676271949572266
2230.0,0.6149708650829224,0.3850291349170775
2240.0,0.6166889781347613,0.38331102186523874
2250.0,0.6183918258551755,0.3816081741448245
2260.0,0.620079610791685,0.3799203892083149
2270.0,0.6217525319242624,0.37824746807573756
2280.0,0.6234107847435335,0.37658921525646644
